FIPS_Code,Employed_2020,Median_Household_Income_2020,Unemployment_rate_2020,"Percent of adults completing some college or associate degree, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",BIRTHS_2020,DEATHS_2020,DOMESTIC_MIG_2020,GQ_ESTIMATES_BASE_2020,INTERNATIONAL_MIG_2020,NATURAL_CHG_2020,NET_MIG_2020,Anxiety_Score_2020,Depression_Score_2020,State_Name,Region
25005,268029,80702,10.7,25.48906044,30.12685635,13.75209859,30.63198461,1456,1932,-1708,14145,20,-476,-1688,2.579540588,2.637500258,Massachusetts,Northeast
25009,380823,92118,10.3,23.40195074,24.42406719,9.85987796,42.31410411,2026,2710,-1436,19050,94,-684,-1342,2.57381008,2.64824786,Massachusetts,Northeast
25011,36877,69929,7.9,26.45212511,27.16849452,6.07806211,40.30131827,117,267,25,1653,0,-150,25,2.530647367,2.5414811,Massachusetts,Northeast
25013,201794,64030,10.9,27.46953526,30.78267339,12.82270115,28.92509019,1189,1789,-955,14295,64,-600,-891,2.613171023,2.660877479,Massachusetts,Northeast
25015,81884,81878,7.5,23.99991999,20.36462917,4.515361229,51.12008961,262,459,-12307,22716,6,-197,-12301,2.56204113,2.654108863,Massachusetts,Northeast
25017,833448,118494,7.6,16.9653565,17.48388624,6.564039902,58.98671735,4137,4635,-3565,57749,301,-498,-3264,2.556790218,2.645309507,Massachusetts,Northeast
25019,6326,107613,11.8,21.56937799,16.03827751,4.009569378,58.38277512,30,22,-25,66,0,8,-25,2.614134263,2.68944827,Massachusetts,Northeast
25021,356557,115770,8.7,19.34214478,17.37166012,5.640597639,57.64559746,1720,2329,-907,17720,115,-609,-792,2.53755716,2.621805689,Massachusetts,Northeast
25023,255751,102647,9.9,25.56191499,26.46363735,6.764512759,41.2099349,1216,1866,-77,11814,16,-650,-61,2.57564845,2.639533897,Massachusetts,Northeast
25025,410348,84548,10.2,17.20939688,20.50552773,12.39279861,49.89227678,2197,2103,-3813,50897,190,94,-3623,2.569765688,2.642231368,Massachusetts,Northeast
25027,402081,86078,9.2,25.76389131,26.52052011,8.689943211,39.02564537,2116,2665,-1869,28161,98,-549,-1771,2.555688492,2.642211261,Massachusetts,Northeast
26005,57581,75893,7.6,29.66237073,36.32367248,7.947680075,26.06627671,288,288,122,934,2,0,124,2.564745417,2.681427545,Michigan,Midwest
26017,44867,56388,9.5,36.7182094,33.70814925,8.170543461,21.40309789,251,333,-50,1167,0,-82,-50,2.580792415,2.6600812,Michigan,Midwest
26021,66186,61790,9.1,34.15786548,27.91550862,7.677413378,30.24921253,387,482,-63,2505,0,-95,-63,2.656961943,2.678640941,Michigan,Midwest
26023,18113,63634,8.4,32.75745367,38.99435939,11.35213537,16.89605157,154,144,-12,1796,0,10,-12,2.754331805,2.877795512,Michigan,Midwest
26025,55834,59652,10.1,33.58741167,35.12278636,9.085754166,22.20404781,379,442,-60,3062,0,-63,-60,2.606205517,2.652851523,Michigan,Midwest
26033,14479,58924,9.4,34.69451615,36.29038567,7.161855589,21.85324259,75,76,-5,4929,0,-1,-5,2.705863059,2.743532203,Michigan,Midwest
26037,37663,80212,6.8,36.73286171,24.54842532,4.483427299,34.23528567,191,168,2,666,0,23,2,2.827307989,2.849006538,Michigan,Midwest
26041,15363,57019,9.1,37.30039279,35.11618516,7.565801549,20.0176205,77,119,0,527,0,-42,0,2.394568795,2.500654741,Michigan,Midwest
26045,51916,71499,7.9,36.74567024,27.36045704,5.487789187,30.40608353,283,277,-24,1932,0,6,-24,2.489843218,2.576254557,Michigan,Midwest
26047,15387,69805,10.7,31.13267077,24.63716675,3.987221959,40.24294053,71,95,17,422,0,-24,17,2.5017576,2.597126193,Michigan,Midwest
26049,159533,57443,11.6,36.49829512,31.55486283,9.108612843,22.83822921,1052,1498,-103,4923,0,-446,-103,2.600189845,2.656492554,Michigan,Midwest
26055,44977,74746,8.7,33.17506993,21.68686796,4.874130388,40.26393172,231,245,178,2070,0,-14,178,2.579428242,2.657298513,Michigan,Midwest
26057,16399,58074,8.3,32.67330203,40.1731268,8.134155744,19.01941543,87,136,-35,5776,0,-49,-35,2.641141955,2.682892532,Michigan,Midwest
26059,18298,60070,9.3,29.28555559,40.57828419,9.505824103,20.63033612,131,170,5,1351,0,-39,5,2.947442353,2.871123173,Michigan,Midwest
26061,14744,55623,7.6,28.95087542,28.96925693,5.482284821,36.59758283,79,76,-110,3991,1,3,-109,2.494763398,2.649764312,Michigan,Midwest
26065,135611,60571,7.8,31.03203824,21.21418281,6.500834686,41.25294427,740,659,-385,17517,17,81,-368,2.55029244,2.622003363,Michigan,Midwest
26067,27784,74391,8.2,35.11088212,38.23232649,8.63442176,18.02236964,175,137,14,7161,0,38,14,2.60872348,2.739912803,Michigan,Midwest
26073,30253,54642,8.7,30.7130454,30.43466277,8.048289738,30.80400209,158,130,69,5138,0,28,69,2.648499893,2.692426142,Michigan,Midwest
26075,67782,61299,9.3,34.10666453,35.69248294,7.211825115,22.98902742,402,471,-110,9236,0,-69,-110,2.58368218,2.663676459,Michigan,Midwest
26077,122381,69689,7.6,30.98399851,22.50206267,5.670683602,40.84325522,732,630,-78,7297,5,102,-73,2.582371595,2.65295691,Michigan,Midwest
26081,329277,76923,7.9,29.11378057,23.53753279,7.716930275,39.63175637,2104,1371,-467,12071,23,733,-444,2.578086015,2.651979991,Michigan,Midwest
26087,35581,72737,12.2,35.52670588,37.00126391,7.667701718,19.80432849,196,273,19,1615,0,-77,19,2.593055909,2.6685061,Michigan,Midwest
26091,41555,67486,9.2,33.24222459,35.86184078,8.62272348,22.27321115,248,276,-84,4893,2,-28,-82,2.551504385,2.656287047,Michigan,Midwest
26093,92130,101227,8.6,32.3985757,24.55204565,3.848903888,39.20047477,439,477,97,1392,0,-38,97,2.563118508,2.645769154,Michigan,Midwest
26099,390375,73927,11.8,34.55745865,29.02852725,9.24475797,27.16925613,2307,3196,-352,7673,44,-889,-308,2.588922185,2.66874087,Michigan,Midwest
26103,29064,61598,8.6,33.03028939,26.64161303,4.496151942,35.83194563,148,143,-26,4126,0,5,-26,2.557994698,2.630448858,Michigan,Midwest
26107,16645,56096,9.5,32.35250187,36.6579537,8.267363704,22.72218073,111,110,79,1003,0,1,79,2.601815298,2.688642301,Michigan,Midwest
26111,36313,77595,7.9,31.23929471,27.44584383,4.965575147,36.34928631,182,207,-3,1097,0,-25,-3,2.547193563,2.610393861,Michigan,Midwest
26115,67687,72166,9.2,35.17958378,33.166398,8.244733839,23.40928438,403,453,97,1498,0,-50,97,2.54932562,2.635137798,Michigan,Midwest
26121,68576,58303,11.9,36.35315339,34.69512145,7.506033325,21.44569184,495,543,36,4756,1,-48,37,2.579103717,2.64127995,Michigan,Midwest
26125,594036,90801,9.1,26.94296538,17.78035547,5.068500367,50.20817878,3195,3749,-1668,14108,144,-554,-1524,2.57474431,2.65408337,Michigan,Midwest
26137,10420,65915,10.6,35.19226568,32.90364868,6.057461219,25.84662443,63,75,53,313,0,-12,53,2.674006749,2.810972596,Michigan,Midwest
26139,148785,85968,7.1,30.42739449,26.15555392,5.895876516,37.52117507,750,580,446,9529,4,170,450,2.550019189,2.631647954,Michigan,Midwest
26145,76084,54064,10.3,34.83781908,32.78319694,8.932343901,23.44664008,515,692,-110,6063,1,-177,-109,2.560422591,2.615554756,Michigan,Midwest
26147,65931,64894,11.7,38.58214338,33.18413711,7.907979246,20.32574026,378,500,74,1454,0,-122,74,2.54903441,2.651499602,Michigan,Midwest
26149,26404,60489,9.4,32.87687833,36.30392632,13.69365002,17.12554532,174,164,-23,401,0,10,-23,2.641854831,2.651183362,Michigan,Midwest
26155,29750,61959,9.5,38.55917385,34.61973627,7.331673901,19.48941598,162,219,-36,465,0,-57,-36,2.470710006,2.638356047,Michigan,Midwest
26159,31815,61638,8.7,32.54481787,33.40501656,11.16735812,22.88280744,179,201,-8,447,0,-22,-8,2.543114038,2.587084578,Michigan,Midwest
26161,181098,80941,6.7,23.44654344,14.19284757,4.230103366,58.13050563,890,729,-628,24033,21,161,-607,2.566465293,2.642579588,Michigan,Midwest
26163,693214,55928,13.6,31.48957792,29.52247559,12.10050628,26.8874402,5508,7357,-2843,20627,143,-1849,-2700,2.607708611,2.672710048,Michigan,Midwest
27003,188030,92249,6.4,35.03581451,27.5191395,5.784381534,31.66066446,1033,671,107,3472,4,362,111,2.546501069,2.652263321,Minnesota,Midwest
27007,23396,59882,6.4,34.21699256,26.28828517,7.205398858,32.28932341,134,127,-7,2146,0,7,-7,2.480263945,2.586395477,Minnesota,Midwest
27013,38592,68279,5.4,35.69031816,24.80344853,5.020940998,34.48529232,195,145,13,4346,3,50,16,2.535504138,2.6092224,Minnesota,Midwest
27019,56643,117602,5.2,28.16647732,17.66743329,3.688104409,50.47798498,250,142,238,915,0,108,238,2.511082577,2.570707427,Minnesota,Midwest
27023,6445,61878,5.2,37.05577783,33.40786067,9.896446223,19.63991527,36,32,-2,390,0,4,-2,2.609923028,2.594397634,Minnesota,Midwest
27027,35002,79357,4.4,33.78543165,22.16857875,4.999626708,39.04636289,222,154,-49,3138,1,68,-48,2.525693699,2.622706203,Minnesota,Midwest
27035,30131,67373,7.3,37.73673758,28.25494973,5.431911714,28.57640097,165,160,156,1312,0,5,156,2.511161765,2.612138519,Minnesota,Midwest
27037,229771,97727,6.3,31.23843934,19.6523749,4.501061007,44.60812476,1192,795,-10,3996,20,397,10,2.526296317,2.616070244,Minnesota,Midwest
27043,6708,67302,6.2,37.10507722,33.38043807,7.953971939,21.56051277,31,41,-9,148,0,-10,-9,2.555252233,2.604793713,Minnesota,Midwest
27049,25292,82091,5.9,32.8101072,32.95735658,6.334668394,27.89786783,129,132,-13,763,0,-3,-13,2.508165947,2.664116009,Minnesota,Midwest
27053,667782,89418,6.6,25.4665296,15.17257956,6.035065467,53.32582538,3901,3012,-1378,29929,135,889,-1243,2.569140553,2.648200774,Minnesota,Midwest
27083,14004,70958,4.5,36.08738101,27.11740298,8.14620454,28.64901147,78,59,-105,928,0,19,-105,2.547300029,2.62107559,Minnesota,Midwest
27109,86831,88032,5.5,26.74970237,19.75901007,4.966809769,48.5244778,482,328,-38,3206,8,154,-30,2.514242251,2.574895098,Minnesota,Midwest
27111,29971,65076,5.5,38.48897536,28.10820826,6.033444506,27.36937187,150,188,34,1279,0,-38,34,2.099053781,2.278565104,Minnesota,Midwest
27119,15442,69538,5.7,36.99452502,28.1192969,6.786091634,28.10008645,90,83,-106,1253,0,7,-106,2.768615091,2.706061662,Minnesota,Midwest
27123,270020,75041,7,25.85651019,20.10111058,8.52544798,45.51693125,1810,1321,-1271,17789,100,489,-1171,2.539982761,2.639550743,Minnesota,Midwest
27131,35493,77962,5.4,30.32516931,32.9529641,7.022914927,29.69895167,184,149,-49,7274,2,35,-47,2.563166608,2.64323252,Minnesota,Midwest
27137,94222,63141,7.3,37.23122367,25.25230587,5.015710294,32.50076018,432,584,-57,8993,0,-152,-57,2.503294411,2.604745174,Minnesota,Midwest
27139,80150,115687,5.9,31.71191855,20.16370533,5.046915552,43.07746057,414,218,178,1318,3,196,181,2.540586672,2.614399648,Minnesota,Midwest
27141,50247,97999,6.2,38.3985302,27.86036898,5.615861594,28.12523923,300,137,211,2216,1,163,212,2.543310104,2.657258405,Minnesota,Midwest
27145,86381,72378,5.8,36.31334725,27.88595976,7.212619805,28.58807319,536,322,-77,7184,9,214,-68,2.54036344,2.633228588,Minnesota,Midwest
27147,19515,75474,5.5,33.78925441,30.18118933,6.347521912,29.68203435,92,88,-29,497,0,4,-29,2.393185361,2.361133676,Minnesota,Midwest
27163,137630,107649,5.7,28.70189066,18.67465005,3.745178952,48.87828034,696,485,541,3730,0,211,541,2.521440489,2.613104299,Minnesota,Midwest
27169,26982,65699,5,35.42908415,26.36351984,6.149458437,32.05793758,133,120,-42,3531,1,13,-41,2.555757541,2.676143439,Minnesota,Midwest
27171,72792,95259,5.6,34.13298511,26.80764127,5.050653973,34.00871964,452,208,240,1125,1,244,241,2.497778328,2.547771067,Minnesota,Midwest
28001,9310,39547,10.8,29.77069186,34.53892333,16.38618246,19.30420234,78,128,-61,1289,0,-50,-61,2.727595754,2.662005959,Mississippi,South
28003,14189,49627,6.2,30.04368629,34.94487206,16.57582692,18.43561473,102,112,-11,670,0,-10,-11,2.535451205,2.620278998,Mississippi,South
28011,10386,39984,8.6,31.81105548,24.87735801,16.76022859,26.55135791,98,122,-112,1498,0,-24,-112,2.629539418,2.70280908,Mississippi,South
28027,7256,36071,12.3,36.13060726,26.86908758,18.02715899,18.97314617,67,93,-125,558,0,-26,-125,2.696083902,2.717831419,Mississippi,South
28033,85721,79967,5.9,34.21335688,28.90512121,8.56558035,28.31594156,544,407,640,879,7,137,647,2.589140347,2.600688874,Mississippi,South
28035,29865,51344,8,33.73204228,27.64382001,9.161867392,29.46227032,272,224,-52,5798,1,48,-51,2.609538547,2.614815383,Mississippi,South
28045,17036,59874,8.3,34.42472641,30.72759539,10.25732032,24.59035788,105,142,112,219,1,-37,113,2.575242403,2.643232224,Mississippi,South
28047,78489,55916,9.3,34.98929427,28.70269274,10.8361811,25.47183188,573,584,126,4539,13,-11,139,2.600985255,2.632937359,Mississippi,South
28049,92647,47479,9.3,33.80081844,23.59565965,11.54455161,31.0589703,682,670,-923,8224,0,12,-923,2.584845377,2.594620807,Mississippi,South
28059,52312,61515,9.4,37.08792309,26.77548568,11.23773283,24.8988584,375,390,81,1146,9,-15,90,2.561693854,2.594428761,Mississippi,South
28067,23413,58000,7,35.06000686,32.00137159,12.91347583,20.02514573,210,226,-77,1806,0,-16,-77,2.520513372,2.583386761,Mississippi,South
28071,24724,61736,6,26.19047619,21.45277425,8.077691051,44.27905851,109,107,84,5641,-2,2,82,2.542957073,2.568838277,Mississippi,South
28075,27065,49351,7.4,35.90860073,27.61104442,14.78218406,21.69817079,200,321,-182,2853,5,-121,-177,2.553290586,2.557030509,Mississippi,South
28081,37570,58266,8,31.21475054,27.84707158,12.18908171,28.74909617,270,259,-66,1065,4,11,-62,2.563478729,2.599547077,Mississippi,South
28083,8741,35520,10.5,32.00931858,30.81537566,17.18695399,19.98835178,105,162,-93,899,1,-57,-92,2.412535106,2.50864789,Mississippi,South
28085,13256,48596,7.3,31.95949325,36.68528088,12.94799133,18.40723454,92,152,-27,478,0,-60,-27,2.552166603,2.622863511,Mississippi,South
28087,22625,49344,8.2,29.4625323,32.05167959,11.93023256,26.55555556,184,205,-90,1887,0,-21,-90,2.583653306,2.605941476,Mississippi,South
28089,48985,80641,6.4,25.91617736,17.41243167,7.82074644,48.85064453,292,299,78,2385,2,-7,80,2.571726345,2.586380712,Mississippi,South
28091,9293,44129,7,35.18154176,34.88344363,17.45662672,12.47838789,58,114,-13,590,0,-56,-13,2.500698043,2.465100742,Mississippi,South
28095,14117,51754,8.8,28.58107538,40.3224445,14.69992403,16.39655609,116,145,-16,445,0,-29,-16,2.746512549,2.730277053,Mississippi,South
28099,9313,50331,9.2,32.7604025,33.12483002,17.76992113,16.34484634,104,169,-37,488,0,-65,-37,2.624984933,2.691660233,Mississippi,South
28105,20156,47284,7.6,22.73348519,22.50569476,9.001518603,45.75930144,130,115,-108,5635,7,15,-101,2.521504265,2.531741813,Mississippi,South
28109,21303,55830,7.1,35.85235003,36.00379906,12.18522987,15.95862104,166,210,95,1134,0,-44,95,2.825490915,2.811086221,Mississippi,South
28113,13142,40945,8.8,32.69297939,34.39282804,17.03729577,15.87689681,117,177,-77,975,0,-60,-77,2.6656646,2.668012528,Mississippi,South
28121,70437,72906,5.2,34.94634891,22.60523518,9.661739186,32.78667672,401,352,29,5701,0,49,29,2.568659994,2.606798159,Mississippi,South
28129,6170,51746,5.7,31.11931119,37.13612136,17.70192702,14.04264043,39,46,-10,145,0,-7,-10,3.083630333,2.547520561,Mississippi,South
28149,18206,52117,8.6,33.45339482,28.12805063,11.94667923,26.47187532,121,141,-139,452,1,-20,-138,2.61057054,2.654629833,Mississippi,South
28151,14481,39690,10.6,26.17456635,32.50008656,20.79077658,20.53457051,140,173,-229,829,0,-33,-229,2.593938437,2.649220561,Mississippi,South
28159,6642,50082,8.6,28.36300692,36.70458292,16.36993076,18.56247939,51,58,-18,449,0,-7,-18,2.521859127,2.541048414,Mississippi,South
29019,91342,63981,4.3,23.43990789,20.1390488,5.416703569,51.00433974,521,316,143,10730,22,205,165,2.511289304,2.5819053,Missouri,Midwest
29021,41255,56751,5,28.23426573,38.22027972,10.1993007,23.34615385,282,220,-346,3949,3,62,-343,2.504473696,2.588420461,Missouri,Midwest
29023,16906,44853,6.3,29.47343012,39.78068209,15.51777648,15.22811131,128,130,-68,954,0,-2,-68,2.705002264,2.731021615,Missouri,Midwest
29027,20321,72398,4.5,30.53242982,34.79832204,9.306227815,25.36302033,140,119,18,3355,0,21,18,2.507042049,2.514240448,Missouri,Midwest
29029,17355,63703,7.1,32.83072035,35.06400072,7.644114032,24.4611649,89,138,123,602,0,-49,123,2.544261585,2.587469551,Missouri,Midwest
29031,38134,64118,5.2,26.88109199,32.07141645,7.17369582,33.87379574,234,231,79,4312,6,3,85,2.583277409,2.62467533,Missouri,Midwest
29037,50728,77805,5.4,32.65428241,32.16095103,6.334853663,28.8499129,297,255,290,937,0,42,290,2.508815304,2.58820101,Missouri,Midwest
29043,43180,73616,4.9,33.74201375,27.03113627,6.654266074,32.57258391,227,166,382,619,3,61,385,2.521708598,2.594212056,Missouri,Midwest
29047,127530,78930,6.1,31.64614187,26.77226635,5.576029482,36.0055623,736,464,488,2256,5,272,493,2.52930625,2.600578136,Missouri,Midwest
29051,36884,70837,4.5,26.68306698,29.45296802,6.396124016,37.46784098,195,159,-570,4765,3,36,-567,2.497114243,2.572736654,Missouri,Midwest
29071,49078,65779,6.2,34.48579757,33.60450139,8.951257542,22.9584435,268,276,162,1051,0,-8,162,2.498032145,2.54298589,Missouri,Midwest
29077,140916,55751,5.4,32.67541432,28.24137896,6.655329597,32.42787712,791,728,283,9674,5,63,288,2.524330033,2.610680689,Missouri,Midwest
29095,329479,62509,7.3,30.00873727,28.21810845,8.316162313,33.45699196,2230,1842,-288,11205,31,388,-257,2.567008055,2.629470887,Missouri,Midwest
29097,52375,53548,5.8,29.15307241,34.46437585,11.23573372,25.14681802,384,316,26,2423,7,68,33,2.550769513,2.617520043,Missouri,Midwest
29099,109125,78297,6.1,36.12326219,31.71242175,8.548910174,23.61540589,626,586,262,1783,0,40,262,2.581510401,2.666199935,Missouri,Midwest
29101,21651,60086,5.7,31.14392291,32.89710911,6.857320485,29.1016475,193,119,-78,3216,5,74,-73,2.624701688,2.641677766,Missouri,Midwest
29113,27125,77913,6.2,32.08477675,40.56726328,8.913106236,18.43485373,178,122,224,736,0,56,224,2.645416275,2.683996431,Missouri,Midwest
29127,13480,57635,4.9,25.42522298,39.18792782,9.645301805,25.7415474,68,80,-34,1139,0,-12,-34,2.546059342,2.64421598,Missouri,Midwest
29135,6763,64519,4.4,26.57281553,42.69902913,13.53398058,17.19417476,50,51,-211,890,0,-1,-211,2.782732445,3.144645529,Missouri,Midwest
29145,24926,57423,5.9,31.93926743,34.3944138,10.66298892,23.00332985,168,155,16,1028,1,13,17,2.558956284,2.654986966,Missouri,Midwest
29147,10185,57507,4.5,29.37185729,39.21302578,5.818501078,25.59661585,64,34,-217,1954,0,30,-217,2.482351673,2.582553356,Missouri,Midwest
29159,19095,58827,6.9,34.49574557,34.11214953,12.76328637,18.62881852,149,116,-21,995,1,33,-20,2.496832304,2.614408603,Missouri,Midwest
29161,18700,54740,4.8,27.04631363,33.00597025,8.404281626,31.54343449,98,113,-66,2859,4,-15,-62,2.505269857,2.618865408,Missouri,Midwest
29165,55324,93925,5.5,29.99264952,21.10791848,3.299699298,45.59973271,296,178,326,1232,3,118,329,2.540576667,2.589286317,Missouri,Midwest
29169,13641,61718,5.7,35.25133399,30.90439452,5.947727968,27.89654352,177,89,-91,10377,38,88,-53,2.735270279,2.751099208,Missouri,Midwest
29183,212593,98925,5.2,30.5360663,22.51768164,4.548473479,42.39777858,1034,885,917,5429,11,149,928,2.559710001,2.629603338,Missouri,Midwest
29187,24300,48574,7.1,33.9014749,36.83427551,13.28048625,15.98376334,168,178,-386,6915,0,-10,-386,2.623897737,2.693020619,Missouri,Midwest
29189,486284,79609,6.4,26.60089274,20.89554394,5.576535114,46.9270282,2600,3241,-776,20159,92,-641,-684,2.560910073,2.651925384,Missouri,Midwest
29201,18709,57678,5.4,24.92706267,39.8257284,13.57217878,21.67503015,109,125,-27,518,0,-16,-27,2.149611499,2.407673901,Missouri,Midwest
29213,22576,53009,12.9,32.0942813,33.23029366,9.29675425,25.37867079,142,160,15,2271,1,-18,16,2.552270802,2.637501073,Missouri,Midwest
29510,136427,52278,8.8,25.79560398,24.50450874,9.525643434,40.17424385,915,1004,-1049,11146,24,-89,-1025,2.563292121,2.629397896,Missouri,Midwest
30013,35799,59184,5.8,33.63448632,31.52641542,6.102219928,28.73687833,233,200,-62,3127,5,33,-57,2.560551716,2.65570039,Montana,West
30029,46034,66395,7.7,32.21661431,27.37163311,4.377607251,36.03414534,281,254,528,1195,1,27,529,2.548648862,2.659960382,Montana,West
30031,67567,83520,5,25.847281,18.17469841,2.835849176,53.14217141,287,133,497,4154,7,154,504,2.531977767,2.609103829,Montana,West
30041,7257,50518,4.9,31.73700489,33.90202534,8.779806445,25.58116332,53,36,-53,874,0,17,-53,2.605722557,2.636954508,Montana,West
30049,35032,72491,4.9,28.54286768,23.49618587,5.149556474,42.81138997,200,170,173,1521,1,30,174,2.521298445,2.621836917,Montana,West
30063,60696,68210,6.2,30.2087637,20.4753688,3.421877658,45.89398984,271,212,347,3121,12,59,359,2.500850559,2.602020988,Montana,West
30093,16280,58898,6.5,33.78173317,32.51855801,5.991879588,27.70782923,85,97,86,1017,3,-12,89,2.45979796,2.602462415,Montana,West
30111,79362,78216,5.4,31.70431283,29.64158079,4.73179279,33.92231359,463,379,380,3921,7,84,387,2.547571965,2.639725615,Montana,West
31001,16351,64212,4,37.80583284,25.24466628,8.132706988,28.81679389,97,96,-24,959,1,1,-23,2.529039054,2.640380722,Nebraska,Midwest
31019,26747,67809,4,34.50980392,24.32010202,6.532759445,34.63733461,172,91,12,2501,0,81,12,2.485004284,2.575781494,Nebraska,Midwest
